City,Country,ISO_Country_Code,Region,Month,Item,Quantity,Unit,Price_Local,Currency_Local,Price_USD,Exchange_Rate,YoY_Inflation_Estimate_Pct,FAO_Index_Value,FAO_Index_Date,FAO_YoY_Change_Pct,USDA_All_Food_Forecast_Pct,USDA_Food_At_Home_Pct,Data_Collection_Date,Population_Estimate,Breakfast_Basket_USD,Relative_Item_Price_Pct,z_score_price_usd,scaled_Population_Estimate,scaled_Exchange_Rate,scaled_YoY_Inflation_Estimate_Pct,Continent_Africa,Continent_Asia,Continent_Europe,Continent_North America,Continent_Oceania,Continent_South America,Item_Category_Bakery,Item_Category_Dairy,Item_Category_Dairy & Eggs,Item_Category_Fruits,Item_Category_Grains,Item_Category_Meat,Item_Category_Vegetables
Melbourne,Australia,AUS,Oceania,2026-02-01,Local Cheese (1 kg),1.0,kg,14.63,AUD,9.54,0.652,3.5,125.3,2026-02-01,-1.0,3.1,2.5,2026-03-20,5078193,12.33,77.37226277372262,-0.4744036800791482,0.10305105108490942,0.2765162386471874,-0.8151099632556126,0,0,0,0,1,0,0,1,0,0,0,0,0
Melbourne,Australia,AUS,Oceania,2026-03-01,Local Cheese (1 kg),1.0,kg,14.82,AUD,9.66,0.652,3.5,126.0,2026-03-01,-1.0,3.1,2.5,2026-03-20,5078193,12.25,78.85714285714286,-0.4460920404470067,0.10305105108490942,0.2765162386471874,-0.8151099632556126,0,0,0,0,1,0,0,1,0,0,0,0,0
Melbourne,Australia,AUS,Oceania,2025-10-01,Chicken Fillets (1 kg),1.0,kg,13.65,AUD,8.9,0.652,3.5,127.1,2025-10-01,-1.0,3.1,2.5,2026-03-20,5078193,11.8,75.42372881355932,0.12272830466387213,0.10305105108490942,0.2765162386471874,-0.8151099632556126,0,0,0,0,1,0,0,0,0,0,0,1,0
Melbourne,Australia,AUS,Oceania,2025-11-01,Chicken Fillets (1 kg),1.0,kg,13.08,AUD,8.53,0.652,3.5,126.2,2025-11-01,-1.0,3.1,2.5,2026-03-20,5078193,11.95,71.38075313807532,0.035704181627001265,0.10305105108490942,0.2765162386471874,-0.8151099632556126,0,0,0,0,1,0,0,0,0,0,0,1,0
Melbourne,Australia,AUS,Oceania,2025-12-01,Chicken Fillets (1 kg),1.0,kg,13.34,AUD,8.7,0.652,3.5,125.8,2025-12-01,-1.0,3.1,2.5,2026-03-20,5078193,12.24,71.078431372549,0.07568823815745533,0.10305105108490942,0.2765162386471874,-0.8151099632556126,0,0,0,0,1,0,0,0,0,0,0,1,0
Melbourne,Australia,AUS,Oceania,2026-01-01,Chicken Fillets (1 kg),1.0,kg,13.62,AUD,8.88,0.652,3.5,124.2,2026-01-01,-1.0,3.1,2.5,2026-03-20,5078193,11.98,74.12353923205343,0.11802429801323058,0.10305105108490942,0.2765162386471874,-0.8151099632556126,0,0,0,0,1,0,0,0,0,0,0,1,0
Melbourne,Australia,AUS,Oceania,2026-02-01,Chicken Fillets (1 kg),1.0,kg,13.45,AUD,8.77,0.652,3.5,125.3,2026-02-01,-1.0,3.1,2.5,2026-03-20,5078193,12.33,71.12733171127331,0.09215226143470119,0.10305105108490942,0.2765162386471874,-0.8151099632556126,0,0,0,0,1,0,0,0,0,0,0,1,0
Melbourne,Australia,AUS,Oceania,2026-03-01,Chicken Fillets (1 kg),1.0,kg,13.57,AUD,8.85,0.652,3.5,126.0,2026-03-01,-1.0,3.1,2.5,2026-03-20,5078193,12.25,72.24489795918367,0.11096828803726783,0.10305105108490942,0.2765162386471874,-0.8151099632556126,0,0,0,0,1,0,0,0,0,0,0,1,0
Melbourne,Australia,AUS,Oceania,2025-10-01,Beef Round (1 kg),1.0,kg,33.25,AUD,21.68,0.652,3.5,127.1,2025-10-01,-1.0,3.1,2.5,2026-03-20,5078193,11.8,183.72881355932202,0.5566180091533551,0.10305105108490942,0.2765162386471874,-0.8151099632556126,0,0,0,0,1,0,0,0,0,0,0,1,0
Melbourne,Australia,AUS,Oceania,2025-11-01,Beef Round (1 kg),1.0,kg,33.22,AUD,21.66,0.652,3.5,126.2,2025-11-01,-1.0,3.1,2.5,2026-03-20,5078193,11.95,181.255230125523,0.5542119717870694,0.10305105108490942,0.2765162386471874,-0.8151099632556126,0,0,0,0,1,0,0,0,0,0,0,1,0
Melbourne,Australia,AUS,Oceania,2025-12-01,Beef Round (1 kg),1.0,kg,32.94,AUD,21.48,0.652,3.5,125.8,2025-12-01,-1.0,3.1,2.5,2026-03-20,5078193,12.24,175.49019607843138,0.5325576354904971,0.10305105108490942,0.2765162386471874,-0.8151099632556126,0,0,0,0,1,0,0,0,0,0,0,1,0
Melbourne,Australia,AUS,Oceania,2026-01-01,Beef Round (1 kg),1.0,kg,34.4,AUD,22.43,0.652,3.5,124.2,2026-01-01,-1.0,3.1,2.5,2026-03-20,5078193,11.98,187.228714524207,0.6468444103890733,0.10305105108490942,0.2765162386471874,-0.8151099632556126,0,0,0,0,1,0,0,0,0,0,0,1,0
Melbourne,Australia,AUS,Oceania,2026-02-01,Beef Round (1 kg),1.0,kg,33.07,AUD,21.56,0.652,3.5,125.3,2026-02-01,-1.0,3.1,2.5,2026-03-20,5078193,12.33,174.8580697485807,0.5421817849556402,0.10305105108490942,0.2765162386471874,-0.8151099632556126,0,0,0,0,1,0,0,0,0,0,0,1,0
Melbourne,Australia,AUS,Oceania,2026-03-01,Beef Round (1 kg),1.0,kg,33.85,AUD,22.07,0.652,3.5,126.0,2026-03-01,-1.0,3.1,2.5,2026-03-20,5078193,12.25,180.16326530612247,0.6035357377959286,0.10305105108490942,0.2765162386471874,-0.8151099632556126,0,0,0,0,1,0,0,0,0,0,0,1,0
Melbourne,Australia,AUS,Oceania,2025-10-01,Apples (1 kg),1.0,kg,4.92,AUD,3.21,0.652,3.5,127.1,2025-10-01,-1.0,3.1,2.5,2026-03-20,5078193,11.8,27.203389830508474,0.23845792981861705,0.10305105108490942,0.2765162386471874,-0.8151099632556126,0,0,0,0,1,0,0,0,0,1,0,0,0
Melbourne,Australia,AUS,Oceania,2025-11-01,Apples (1 kg),1.0,kg,5.25,AUD,3.42,0.652,3.5,126.2,2025-11-01,-1.0,3.1,2.5,2026-03-20,5078193,11.95,28.619246861924687,0.4064263712415094,0.10305105108490942,0.2765162386471874,-0.8151099632556126,0,0,0,0,1,0,0,0,0,1,0,0,0
Melbourne,Australia,AUS,Oceania,2025-12-01,Apples (1 kg),1.0,kg,5.52,AUD,3.6,0.652,3.5,125.8,2025-12-01,-1.0,3.1,2.5,2026-03-20,5078193,12.24,29.411764705882355,0.5503993210325601,0.10305105108490942,0.2765162386471874,-0.8151099632556126,0,0,0,0,1,0,0,0,0,1,0,0,0
Melbourne,Australia,AUS,Oceania,2026-01-01,Apples (1 kg),1.0,kg,5.21,AUD,3.4,0.652,3.5,124.2,2026-01-01,-1.0,3.1,2.5,2026-03-20,5078193,11.98,28.380634390651082,0.3904293768202815,0.10305105108490942,0.2765162386471874,-0.8151099632556126,0,0,0,0,1,0,0,0,0,1,0,0,0
Melbourne,Australia,AUS,Oceania,2026-02-01,Apples (1 kg),1.0,kg,5.28,AUD,3.44,0.652,3.5,125.3,2026-02-01,-1.0,3.1,2.5,2026-03-20,5078193,12.33,27.899432278994325,0.42242336566273725,0.10305105108490942,0.2765162386471874,-0.8151099632556126,0,0,0,0,1,0,0,0,0,1,0,0,0
Melbourne,Australia,AUS,Oceania,2026-03-01,Apples (1 kg),1.0,kg,5.31,AUD,3.46,0.652,3.5,126.0,2026-03-01,-1.0,3.1,2.5,2026-03-20,5078193,12.25,28.244897959183675,0.43842036008396507,0.10305105108490942,0.2765162386471874,-0.8151099632556126,0,0,0,0,1,0,0,0,0,1,0,0,0
Melbourne,Australia,AUS,Oceania,2025-10-01,Bananas (1 kg),1.0,kg,4.82,AUD,3.14,0.652,3.5,127.1,2025-10-01,-1.0,3.1,2.5,2026-03-20,5078193,11.8,26.610169491525422,1.0769588649708075,0.10305105108490942,0.2765162386471874,-0.8151099632556126,0,0,0,0,1,0,0,0,0,1,0,0,0
Melbourne,Australia,AUS,Oceania,2025-11-01,Bananas (1 kg),1.0,kg,5.12,AUD,3.34,0.652,3.5,126.2,2025-11-01,-1.0,3.1,2.5,2026-03-20,5078193,11.95,27.94979079497908,1.2857558480089022,0.10305105108490942,0.2765162386471874,-0.8151099632556126,0,0,0,0,1,0,0,0,0,1,0,0,0
Melbourne,Australia,AUS,Oceania,2025-12-01,Bananas (1 kg),1.0,kg,5.14,AUD,3.35,0.652,3.5,125.8,2025-12-01,-1.0,3.1,2.5,2026-03-20,5078193,12.24,27.369281045751638,1.296195697160807,0.10305105108490942,0.2765162386471874,-0.8151099632556126,0,0,0,0,1,0,0,0,0,1,0,0,0
Melbourne,Australia,AUS,Oceania,2026-01-01,Bananas (1 kg),1.0,kg,5.2,AUD,3.39,0.652,3.5,124.2,2026-01-01,-1.0,3.1,2.5,2026-03-20,5078193,11.98,28.297161936560933,1.3379550937684261,0.10305105108490942,0.2765162386471874,-0.8151099632556126,0,0,0,0,1,0,0,0,0,1,0,0,0
Melbourne,Australia,AUS,Oceania,2026-02-01,Bananas (1 kg),1.0,kg,5.26,AUD,3.43,0.652,3.5,125.3,2026-02-01,-1.0,3.1,2.5,2026-03-20,5078193,12.33,27.818329278183295,1.3797144903760452,0.10305105108490942,0.2765162386471874,-0.8151099632556126,0,0,0,0,1,0,0,0,0,1,0,0,0
Melbourne,Australia,AUS,Oceania,2026-03-01,Bananas (1 kg),1.0,kg,5.21,AUD,3.4,0.652,3.5,126.0,2026-03-01,-1.0,3.1,2.5,2026-03-20,5078193,12.25,27.755102040816325,1.3483949429203306,0.10305105108490942,0.2765162386471874,-0.8151099632556126,0,0,0,0,1,0,0,0,0,1,0,0,0
Melbourne,Australia,AUS,Oceania,2025-10-01,Oranges (1 kg),1.0,kg,4.48,AUD,2.92,0.652,3.5,127.1,2025-10-01,-1.0,3.1,2.5,2026-03-20,5078193,11.8,24.745762711864405,0.4315475208307064,0.10305105108490942,0.2765162386471874,-0.8151099632556126,0,0,0,0,1,0,0,0,0,1,0,0,0
Melbourne,Australia,AUS,Oceania,2025-11-01,Oranges (1 kg),1.0,kg,4.97,AUD,3.24,0.652,3.5,126.2,2025-11-01,-1.0,3.1,2.5,2026-03-20,5078193,11.95,27.112970711297073,0.7114237356803236,0.10305105108490942,0.2765162386471874,-0.8151099632556126,0,0,0,0,1,0,0,0,0,1,0,0,0
Melbourne,Australia,AUS,Oceania,2025-12-01,Oranges (1 kg),1.0,kg,4.95,AUD,3.23,0.652,3.5,125.8,2025-12-01,-1.0,3.1,2.5,2026-03-20,5078193,12.24,26.38888888888889,0.7026776039662729,0.10305105108490942,0.2765162386471874,-0.8151099632556126,0,0,0,0,1,0,0,0,0,1,0,0,0
Melbourne,Australia,AUS,Oceania,2026-01-01,Oranges (1 kg),1.0,kg,4.74,AUD,3.09,0.652,3.5,124.2,2026-01-01,-1.0,3.1,2.5,2026-03-20,5078193,11.98,25.792988313856423,0.5802317599695653,0.10305105108490942,0.2765162386471874,-0.8151099632556126,0,0,0,0,1,0,0,0,0,1,0,0,0
Melbourne,Australia,AUS,Oceania,2026-02-01,Oranges (1 kg),1.0,kg,4.8,AUD,3.13,0.652,3.5,125.3,2026-02-01,-1.0,3.1,2.5,2026-03-20,5078193,12.33,25.385239253852394,0.6152162868257675,0.10305105108490942,0.2765162386471874,-0.8151099632556126,0,0,0,0,1,0,0,0,0,1,0,0,0
Melbourne,Australia,AUS,Oceania,2026-03-01,Oranges (1 kg),1.0,kg,4.79,AUD,3.12,0.652,3.5,126.0,2026-03-01,-1.0,3.1,2.5,2026-03-20,5078193,12.25,25.46938775510204,0.6064701551117171,0.10305105108490942,0.2765162386471874,-0.8151099632556126,0,0,0,0,1,0,0,0,0,1,0,0,0
Melbourne,Australia,AUS,Oceania,2025-10-01,Tomatoes (1 kg),1.0,kg,10.94,AUD,7.13,0.652,3.5,127.1,2025-10-01,-1.0,3.1,2.5,2026-03-20,5078193,11.8,60.42372881355932,1.5261051619903099,0.10305105108490942,0.2765162386471874,-0.8151099632556126,0,0,0,0,1,0,0,0,0,0,0,0,1
Melbourne,Australia,AUS,Oceania,2025-11-01,Tomatoes (1 kg),1.0,kg,11.79,AUD,7.69,0.652,3.5,126.2,2025-11-01,-1.0,3.1,2.5,2026-03-20,5078193,11.95,64.35146443514645,1.771084241804012,0.10305105108490942,0.2765162386471874,-0.8151099632556126,0,0,0,0,1,0,0,0,0,0,0,0,1
Melbourne,Australia,AUS,Oceania,2025-12-01,Tomatoes (1 kg),1.0,kg,12.32,AUD,8.03,0.652,3.5,125.8,2025-12-01,-1.0,3.1,2.5,2026-03-20,5078193,12.24,65.60457516339868,1.9198215402623309,0.10305105108490942,0.2765162386471874,-0.8151099632556126,0,0,0,0,1,0,0,0,0,0,0,0,1
Melbourne,Australia,AUS,Oceania,2026-01-01,Tomatoes (1 kg),1.0,kg,12.02,AUD,7.84,0.652,3.5,124.2,2026-01-01,-1.0,3.1,2.5,2026-03-20,5078193,11.98,65.44240400667779,1.836703638182682,0.10305105108490942,0.2765162386471874,-0.8151099632556126,0,0,0,0,1,0,0,0,0,0,0,0,1
Melbourne,Australia,AUS,Oceania,2026-02-01,Tomatoes (1 kg),1.0,kg,11.89,AUD,7.75,0.652,3.5,125.3,2026-02-01,-1.0,3.1,2.5,2026-03-20,5078193,12.33,62.85482562854826,1.79733200035548,0.10305105108490942,0.2765162386471874,-0.8151099632556126,0,0,0,0,1,0,0,0,0,0,0,0,1
Melbourne,Australia,AUS,Oceania,2026-03-01,Tomatoes (1 kg),1.0,kg,11.72,AUD,7.64,0.652,3.5,126.0,2026-03-01,-1.0,3.1,2.5,2026-03-20,5078193,12.25,62.367346938775505,1.7492111096777885,0.10305105108490942,0.2765162386471874,-0.8151099632556126,0,0,0,0,1,0,0,0,0,0,0,0,1
Melbourne,Australia,AUS,Oceania,2025-10-01,Potatoes (1 kg),1.0,kg,3.82,AUD,2.49,0.652,3.5,127.1,2025-10-01,-1.0,3.1,2.5,2026-03-20,5078193,11.8,21.10169491525424,1.0381419923984347,0.10305105108490942,0.2765162386471874,-0.8151099632556126,0,0,0,0,1,0,0,0,0,0,0,0,1
Melbourne,Australia,AUS,Oceania,2025-11-01,Potatoes (1 kg),1.0,kg,4.29,AUD,2.8,0.652,3.5,126.2,2025-11-01,-1.0,3.1,2.5,2026-03-20,5078193,11.95,23.430962343096233,1.4072432410118911,0.10305105108490942,0.2765162386471874,-0.8151099632556126,0,0,0,0,1,0,0,0,0,0,0,0,1
Melbourne,Australia,AUS,Oceania,2025-12-01,Potatoes (1 kg),1.0,kg,4.31,AUD,2.81,0.652,3.5,125.8,2025-12-01,-1.0,3.1,2.5,2026-03-20,5078193,12.24,22.95751633986928,1.4191497329026481,0.10305105108490942,0.2765162386471874,-0.8151099632556126,0,0,0,0,1,0,0,0,0,0,0,0,1
Melbourne,Australia,AUS,Oceania,2026-01-01,Potatoes (1 kg),1.0,kg,4.05,AUD,2.64,0.652,3.5,124.2,2026-01-01,-1.0,3.1,2.5,2026-03-20,5078193,11.98,22.036727879799667,1.2167393707597847,0.10305105108490942,0.2765162386471874,-0.8151099632556126,0,0,0,0,1,0,0,0,0,0,0,0,1
Melbourne,Australia,AUS,Oceania,2026-02-01,Potatoes (1 kg),1.0,kg,4.14,AUD,2.7,0.652,3.5,125.3,2026-02-01,-1.0,3.1,2.5,2026-03-20,5078193,12.33,21.897810218978105,1.2881783221043248,0.10305105108490942,0.2765162386471874,-0.8151099632556126,0,0,0,0,1,0,0,0,0,0,0,0,1
Melbourne,Australia,AUS,Oceania,2026-03-01,Potatoes (1 kg),1.0,kg,4.11,AUD,2.68,0.652,3.5,126.0,2026-03-01,-1.0,3.1,2.5,2026-03-20,5078193,12.25,21.877551020408166,1.2643653383228115,0.10305105108490942,0.2765162386471874,-0.8151099632556126,0,0,0,0,1,0,0,0,0,0,0,0,1
Melbourne,Australia,AUS,Oceania,2025-10-01,Onions (1 kg),1.0,kg,4.29,AUD,2.8,0.652,3.5,127.1,2025-10-01,-1.0,3.1,2.5,2026-03-20,5078193,11.8,23.72881355932203,0.565961416174207,0.10305105108490942,0.2765162386471874,-0.8151099632556126,0,0,0,0,1,0,0,0,0,0,0,0,1
Melbourne,Australia,AUS,Oceania,2025-11-01,Onions (1 kg),1.0,kg,4.72,AUD,3.08,0.652,3.5,126.2,2025-11-01,-1.0,3.1,2.5,2026-03-20,5078193,11.95,25.77405857740586,0.7674263018233536,0.10305105108490942,0.2765162386471874,-0.8151099632556126,0,0,0,0,1,0,0,0,0,0,0,0,1
Melbourne,Australia,AUS,Oceania,2025-12-01,Onions (1 kg),1.0,kg,4.74,AUD,3.09,0.652,3.5,125.8,2025-12-01,-1.0,3.1,2.5,2026-03-20,5078193,12.24,25.245098039215684,0.774621476310823,0.10305105108490942,0.2765162386471874,-0.8151099632556126,0,0,0,0,1,0,0,0,0,0,0,0,1
Melbourne,Australia,AUS,Oceania,2026-01-01,Onions (1 kg),1.0,kg,4.65,AUD,3.03,0.652,3.5,124.2,2026-01-01,-1.0,3.1,2.5,2026-03-20,5078193,11.98,25.292153589315525,0.7314504293860059,0.10305105108490942,0.2765162386471874,-0.8151099632556126,0,0,0,0,1,0,0,0,0,0,0,0,1
Melbourne,Australia,AUS,Oceania,2026-02-01,Onions (1 kg),1.0,kg,4.65,AUD,3.03,0.652,3.5,125.3,2026-02-01,-1.0,3.1,2.5,2026-03-20,5078193,12.33,24.57420924574209,0.7314504293860059,0.10305105108490942,0.2765162386471874,-0.8151099632556126,0,0,0,0,1,0,0,0,0,0,0,0,1
Melbourne,Australia,AUS,Oceania,2026-03-01,Onions (1 kg),1.0,kg,4.69,AUD,3.06,0.652,3.5,126.0,2026-03-01,-1.0,3.1,2.5,2026-03-20,5078193,12.25,24.979591836734695,0.7530359528484146,0.10305105108490942,0.2765162386471874,-0.8151099632556126,0,0,0,0,1,0,0,0,0,0,0,0,1
Melbourne,Australia,AUS,Oceania,2025-10-01,Lettuce (1 Head),1.0,head,3.39,AUD,2.21,0.652,3.5,127.1,2025-10-01,-1.0,3.1,2.5,2026-03-20,5078193,11.8,18.728813559322035,1.1048022683664673,0.10305105108490942,0.2765162386471874,-0.8151099632556126,0,0,0,0,1,0,0,0,0,0,0,0,1
Melbourne,Australia,AUS,Oceania,2025-11-01,Lettuce (1 Head),1.0,head,3.79,AUD,2.47,0.652,3.5,126.2,2025-11-01,-1.0,3.1,2.5,2026-03-20,5078193,11.95,20.66945606694561,1.4796346409340413,0.10305105108490942,0.2765162386471874,-0.8151099632556126,0,0,0,0,1,0,0,0,0,0,0,0,1
Melbourne,Australia,AUS,Oceania,2025-12-01,Lettuce (1 Head),1.0,head,3.76,AUD,2.45,0.652,3.5,125.8,2025-12-01,-1.0,3.1,2.5,2026-03-20,5078193,12.24,20.016339869281047,1.4508013815057663,0.10305105108490942,0.2765162386471874,-0.8151099632556126,0,0,0,0,1,0,0,0,0,0,0,0,1
Melbourne,Australia,AUS,Oceania,2026-01-01,Lettuce (1 Head),1.0,head,3.67,AUD,2.39,0.652,3.5,124.2,2026-01-01,-1.0,3.1,2.5,2026-03-20,5078193,11.98,19.94991652754591,1.3643016032209416,0.10305105108490942,0.2765162386471874,-0.8151099632556126,0,0,0,0,1,0,0,0,0,0,0,0,1
Melbourne,Australia,AUS,Oceania,2026-02-01,Lettuce (1 Head),1.0,head,3.73,AUD,2.43,0.652,3.5,125.3,2026-02-01,-1.0,3.1,2.5,2026-03-20,5078193,12.33,19.708029197080293,1.4219681220774913,0.10305105108490942,0.2765162386471874,-0.8151099632556126,0,0,0,0,1,0,0,0,0,0,0,0,1
Melbourne,Australia,AUS,Oceania,2026-03-01,Lettuce (1 Head),1.0,head,3.71,AUD,2.42,0.652,3.5,126.0,2026-03-01,-1.0,3.1,2.5,2026-03-20,5078193,12.25,19.755102040816325,1.4075514923633536,0.10305105108490942,0.2765162386471874,-0.8151099632556126,0,0,0,0,1,0,0,0,0,0,0,0,1
Brisbane,Australia,AUS,Oceania,2025-10-01,Milk (1 Liter),1.0,liter,2.56,AUD,1.67,0.652,3.5,127.1,2025-10-01,-1.0,3.1,2.5,2026-03-20,2560700,12.12,13.778877887788779,0.24569855687424993,-0.39987227109730383,0.2765162386471874,-0.8151099632556126,0,0,0,0,1,0,0,1,0,0,0,0,0
Brisbane,Australia,AUS,Oceania,2025-11-01,Milk (1 Liter),1.0,liter,2.64,AUD,1.72,0.652,3.5,126.2,2025-11-01,-1.0,3.1,2.5,2026-03-20,2560700,12.31,13.97238017871649,0.3402775133487722,-0.39987227109730383,0.2765162386471874,-0.8151099632556126,0,0,0,0,1,0,0,1,0,0,0,0,0
Brisbane,Australia,AUS,Oceania,2025-12-01,Milk (1 Liter),1.0,liter,2.67,AUD,1.74,0.652,3.5,125.8,2025-12-01,-1.0,3.1,2.5,2026-03-20,2560700,12.61,13.79857256145916,0.3781090959385811,-0.39987227109730383,0.2765162386471874,-0.8151099632556126,0,0,0,0,1,0,0,1,0,0,0,0,0
Brisbane,Australia,AUS,Oceania,2026-01-01,Milk (1 Liter),1.0,liter,2.71,AUD,1.77,0.652,3.5,124.2,2026-01-01,-1.0,3.1,2.5,2026-03-20,2560700,12.49,14.171337069655724,0.4348564698232945,-0.39987227109730383,0.2765162386471874,-0.8151099632556126,0,0,0,0,1,0,0,1,0,0,0,0,0
Brisbane,Australia,AUS,Oceania,2026-02-01,Milk (1 Liter),1.0,liter,2.68,AUD,1.75,0.652,3.5,125.3,2026-02-01,-1.0,3.1,2.5,2026-03-20,2560700,12.59,13.899920571882445,0.3970248872334856,-0.39987227109730383,0.2765162386471874,-0.8151099632556126,0,0,0,0,1,0,0,1,0,0,0,0,0
Brisbane,Australia,AUS,Oceania,2026-03-01,Milk (1 Liter),1.0,liter,2.68,AUD,1.75,0.652,3.5,126.0,2026-03-01,-1.0,3.1,2.5,2026-03-20,2560700,12.62,13.866877971473851,0.3970248872334856,-0.39987227109730383,0.2765162386471874,-0.8151099632556126,0,0,0,0,1,0,0,1,0,0,0,0,0
Brisbane,Australia,AUS,Oceania,2025-10-01,Fresh White Bread (500g),500.0,grams,4.13,AUD,2.69,0.652,3.5,127.1,2025-10-01,-1.0,3.1,2.5,2026-03-20,2560700,12.12,22.194719471947195,0.8966421443987925,-0.39987227109730383,0.2765162386471874,-0.8151099632556126,0,0,0,0,1,0,1,0,0,0,0,0,0
Brisbane,Australia,AUS,Oceania,2025-11-01,Fresh White Bread (500g),500.0,grams,4.06,AUD,2.65,0.652,3.5,126.2,2025-11-01,-1.0,3.1,2.5,2026-03-20,2560700,12.31,21.527213647441105,0.8565203716655508,-0.39987227109730383,0.2765162386471874,-0.8151099632556126,0,0,0,0,1,0,1,0,0,0,0,0,0
Brisbane,Australia,AUS,Oceania,2025-12-01,Fresh White Bread (500g),500.0,grams,4.26,AUD,2.78,0.652,3.5,125.8,2025-12-01,-1.0,3.1,2.5,2026-03-20,2560700,12.61,22.04599524187153,0.986916133048586,-0.39987227109730383,0.2765162386471874,-0.8151099632556126,0,0,0,0,1,0,1,0,0,0,0,0,0
Brisbane,Australia,AUS,Oceania,2026-01-01,Fresh White Bread (500g),500.0,grams,4.23,AUD,2.76,0.652,3.5,124.2,2026-01-01,-1.0,3.1,2.5,2026-03-20,2560700,12.49,22.09767814251401,0.9668552466819652,-0.39987227109730383,0.2765162386471874,-0.8151099632556126,0,0,0,0,1,0,1,0,0,0,0,0,0
Brisbane,Australia,AUS,Oceania,2026-02-01,Fresh White Bread (500g),500.0,grams,4.33,AUD,2.82,0.652,3.5,125.3,2026-02-01,-1.0,3.1,2.5,2026-03-20,2560700,12.59,22.39872915011914,1.0270379057818277,-0.39987227109730383,0.2765162386471874,-0.8151099632556126,0,0,0,0,1,0,1,0,0,0,0,0,0
Brisbane,Australia,AUS,Oceania,2026-03-01,Fresh White Bread (500g),500.0,grams,4.19,AUD,2.73,0.652,3.5,126.0,2026-03-01,-1.0,3.1,2.5,2026-03-20,2560700,12.62,21.632329635499207,0.9367639171320342,-0.39987227109730383,0.2765162386471874,-0.8151099632556126,0,0,0,0,1,0,1,0,0,0,0,0,0
Brisbane,Australia,AUS,Oceania,2025-10-01,White Rice (1 kg),1.0,kg,4.66,AUD,3.04,0.652,3.5,127.1,2025-10-01,-1.0,3.1,2.5,2026-03-20,2560700,12.12,25.082508250825086,-0.022362521350060265,-0.39987227109730383,0.2765162386471874,-0.8151099632556126,0,0,0,0,1,0,0,0,0,0,1,0,0
Brisbane,Australia,AUS,Oceania,2025-11-01,White Rice (1 kg),1.0,kg,4.71,AUD,3.07,0.652,3.5,126.2,2025-11-01,-1.0,3.1,2.5,2026-03-20,2560700,12.31,24.939073923639317,-0.008099350602243816,-0.39987227109730383,0.2765162386471874,-0.8151099632556126,0,0,0,0,1,0,0,0,0,0,1,0,0
Brisbane,Australia,AUS,Oceania,2025-12-01,White Rice (1 kg),1.0,kg,4.8,AUD,3.13,0.652,3.5,125.8,2025-12-01,-1.0,3.1,2.5,2026-03-20,2560700,12.61,24.821570182394925,0.0204269908933893,-0.39987227109730383,0.2765162386471874,-0.8151099632556126,0,0,0,0,1,0,0,0,0,0,1,0,0
Brisbane,Australia,AUS,Oceania,2026-01-01,White Rice (1 kg),1.0,kg,4.85,AUD,3.16,0.652,3.5,124.2,2026-01-01,-1.0,3.1,2.5,2026-03-20,2560700,12.49,25.300240192153723,0.03469016164120596,-0.39987227109730383,0.2765162386471874,-0.8151099632556126,0,0,0,0,1,0,0,0,0,0,1,0,0
Brisbane,Australia,AUS,Oceania,2026-02-01,White Rice (1 kg),1.0,kg,4.75,AUD,3.1,0.652,3.5,125.3,2026-02-01,-1.0,3.1,2.5,2026-03-20,2560700,12.59,24.622716441620334,0.006163820145572847,-0.39987227109730383,0.2765162386471874,-0.8151099632556126,0,0,0,0,1,0,0,0,0,0,1,0,0
Brisbane,Australia,AUS,Oceania,2026-03-01,White Rice (1 kg),1.0,kg,4.83,AUD,3.15,0.652,3.5,126.0,2026-03-01,-1.0,3.1,2.5,2026-03-20,2560700,12.62,24.960380348652933,0.02993577139193367,-0.39987227109730383,0.2765162386471874,-0.8151099632556126,0,0,0,0,1,0,0,0,0,0,1,0,0
Brisbane,Australia,AUS,Oceania,2025-10-01,"Eggs (Regular, 12)",12.0,pieces,7.24,AUD,4.72,0.652,3.5,127.1,2025-10-01,-1.0,3.1,2.5,2026-03-20,2560700,12.12,38.943894389438945,1.141573164556922,-0.39987227109730383,0.2765162386471874,-0.8151099632556126,0,0,0,0,1,0,0,0,1,0,0,0,0
Brisbane,Australia,AUS,Oceania,2025-11-01,"Eggs (Regular, 12)",12.0,pieces,7.47,AUD,4.87,0.652,3.5,126.2,2025-11-01,-1.0,3.1,2.5,2026-03-20,2560700,12.31,39.56133225020309,1.2499372464003993,-0.39987227109730383,0.2765162386471874,-0.8151099632556126,0,0,0,0,1,0,0,0,1,0,0,0,0
Brisbane,Australia,AUS,Oceania,2025-12-01,"Eggs (Regular, 12)",12.0,pieces,7.61,AUD,4.96,0.652,3.5,125.8,2025-12-01,-1.0,3.1,2.5,2026-03-20,2560700,12.61,39.33386201427439,1.3149556955064856,-0.39987227109730383,0.2765162386471874,-0.8151099632556126,0,0,0,0,1,0,0,0,1,0,0,0,0
Brisbane,Australia,AUS,Oceania,2026-01-01,"Eggs (Regular, 12)",12.0,pieces,7.36,AUD,4.8,0.652,3.5,124.2,2026-01-01,-1.0,3.1,2.5,2026-03-20,2560700,12.49,38.43074459567654,1.1993673415401098,-0.39987227109730383,0.2765162386471874,-0.8151099632556126,0,0,0,0,1,0,0,0,1,0,0,0,0
